docid	novelty_1.0_25	novelty_0.05_25	transience_1.0_25	transience_0.05_25	resonance_1.0_25	resonance_0.05_25
mdp.39015048691300	0.7663454829780489	0.5284351356183971	0.7943505357920199	0.5508693789477384	-0.02800505281397092	-0.022434243329341297
uc1.b3727242	0.8035487859544242	0.5555171340492265	0.8007472672498466	0.5739638611734977	0.002801518704577677	-0.0184467271242712
mdp.39015030728714	0.8066370065626449	0.5629936797156183	0.8369332037576787	0.5896443400717619	-0.030296197195033736	-0.026650660356143607
uc1.b3796855	0.7244888721955587	0.5095317033002241	0.716968589457212	0.49449163609695806	0.007520282738346706	0.015040067203266061
mdp.39015030748837	0.7202090965957538	0.45879629600036437	0.6955063266832445	0.4405635059055677	0.024702769912509304	0.01823279009479667
uc1.$b114959	0.8705988573145182	0.6066526718623945	0.8716985810188577	0.6440256263859364	-0.001099723704339417	-0.037372954523541946
mdp.39015031442281	0.79794732041989	0.4983156768171087	0.7590995625168284	0.40489784371129334	0.03884775790306161	0.09341783310581536
uc1.$b105656	0.776995184482331	0.48300910419368825	0.8107211609035212	0.5616128546088377	-0.03372597642119024	-0.07860375041514944
wu.89099802506	0.7516820844162324	0.5643298595622467	0.7487866983607185	0.56176438370552	0.002895386055513871	0.002565475856726729
uc1.b3624973	0.8316743700031732	0.4900342117630752	0.8335832108070287	0.5796321259525637	-0.0019088408038554494	-0.08959791418948854
mdp.39015024084074	0.7814902866286146	0.5432820530342349	0.7936251858941765	0.573128615451188	-0.012134899265561883	-0.02984656241695305
mdp.39015063942786	0.8059333590452918	0.43163543023618955	0.8317639941141057	0.539477534472931	-0.02583063506881389	-0.10784210423674145
uc1.$b56562	0.7667644122906411	0.5652095788533679	0.7398921255500105	0.5367479691956518	0.02687228674063058	0.028461609657716047
mdp.39015016782941	0.7763363284398244	0.5887530450470275	0.7780144024855974	0.5750649553409204	-0.0016780740457730259	0.013688089706107132
uc1.b3727812	0.7974019017050921	0.6181890845957152	0.781171483993527	0.5992381119889639	0.01623041771156508	0.01895097260675127
mdp.39015020072008	0.8194709104877275	0.5816930785597555	0.8253818866066231	0.6037288093371541	-0.005910976118895683	-0.02203573077739862
osu.32435066780875	0.7809393667368678	0.5828048914456034	0.759480210337071	0.543991123354784	0.021459156399796786	0.03881376809081949
mdp.39015030186863	0.7564199643827351	0.5294666519880223	0.7587309371329591	0.5199664980869884	-0.0023109727502240718	0.00950015390103398
mdp.39015000626559	0.7626379642125102	0.5706279223792451	0.7385975904018034	0.536392776522536	0.024040373810706783	0.03423514585670906
mdp.39015055255890	0.7718182052122302	0.5758996990274148	0.7468521364536032	0.5324252043903966	0.024966068758627058	0.043474494637018135
inu.32000003395797	0.792681606895122	0.5784456733166562	0.7851254754326443	0.5488422461720333	0.007556131462477689	0.02960342714462294
uc1.$b313837	0.8912172133932285	0.7083072127932004	0.877307192447024	0.6810054499710415	0.013910020946204416	0.027301762822158904
mdp.39015014823788	0.7332001178372947	0.4895044060783343	0.7390026720101435	0.49646155724414665	-0.005802554172848806	-0.006957151165812359
uc1.b3710839	0.7545265097436478	0.536416731258208	0.7256408134364598	0.5004207003306707	0.028885696307187958	0.03599603092753734
mdp.39015029500140	0.80564346518397	0.6056043488281841	0.8278929842122819	0.6069459880233969	-0.022249519028311848	-0.001341639195212796
mdp.39015030699774	0.712080026664139	0.5231789845474281	0.70708217558972	0.5185377435839845	0.00499785107441908	0.004641240963443538
uc1.$b362963	0.7519784124060093	0.5662570658896534	0.7655881190432321	0.5721118175010994	-0.01360970663722283	-0.005854751611445996
uc1.$b85997	0.6967989265561707	0.44136292133960986	0.6904913496323865	0.45208362064673124	0.006307576923784253	-0.010720699307121384
mdp.39015030710423	0.7555654331585903	0.4832368548183405	0.775884363461831	0.4881648815336913	-0.020318930303240723	-0.004928026715350808
mdp.39015030854411	0.845031595970027	0.7135666968979304	0.8474294825863581	0.7288248612714163	-0.002397886616331113	-0.015258164373485927
uc1.32106002011648	0.7986919561292356	0.5163401192718844	0.8383338261645032	0.571050615722147	-0.039641870035267646	-0.0547104964502626
mdp.39015004928464	0.8159714577104351	0.4805994798645941	0.7937750864502344	0.4874556403178326	0.022196371260200687	-0.006856160453238502
uc1.b3687705	0.7227439186043952	0.5186203545812483	0.6794993190718829	0.4569990737151394	0.04324459953251236	0.06162128086610891
inu.30000041692793	0.7344325729415886	0.5016836722854694	0.7418621073630466	0.5098160593997375	-0.007429534421457995	-0.008132387114268114
uc1.b4104252	0.8248761538654695	0.565649867197404	0.8226576758999616	0.5921945682026943	0.0022184779655078923	-0.026544701005290383
uc1.$b101629	0.7356274846654222	0.5341456022194109	0.7125074530317492	0.5212543289264485	0.023120031633672933	0.012891273292962357
uc1.b3727197	0.8076630485354243	0.5320139858738296	0.8257395122401517	0.563517002608083	-0.018076463704727486	-0.031503016734253375
uc1.b4088965	0.7722420073589799	0.5445345463953041	0.7335546352430454	0.48572807369948373	0.038687372115934426	0.058806472695820344
mdp.39015010219601	0.7794583994583527	0.4263353577608405	0.7470993712046426	0.3875487912149543	0.032359028253710065	0.03878656654588625
mdp.39015003479089	0.7804194749758299	0.5626080899037873	0.8205959410078367	0.617581650856047	-0.04017646603200686	-0.05497356095225969
mdp.39015003538892	0.8008446328518631	0.5852814580262936	0.795318693507474	0.5820848340710942	0.0055259393443891636	0.0031966239551993736
mdp.39015066054001	0.8263376931418333	0.5856892746291603	0.7508880532340793	0.45566353133331994	0.075449639907754	0.13002574329584038
uc1.$b57060	0.7527099736967843	0.5268218984195405	0.7964238857546458	0.5708659274385028	-0.04371391205786157	-0.044044029018962316
uc1.b4386234	0.7919004750127239	0.6001220652047862	0.7811662024600453	0.6001974462994724	0.010734272552678559	-7.538109468618881e-05
mdp.39015038745884	0.8216854198058886	0.5027218392833438	0.8044677924842908	0.5028789402453969	0.017217627321597817	-0.00015710096205312496
uc1.$b106205	0.7395939633580588	0.45451528934564217	0.7354023103289019	0.4873693345859145	0.0041916530291569165	-0.032854045240272356
mdp.39015063518008	0.6782140948778727	0.40857329170779755	0.6619103464168978	0.4044523384200781	0.01630374846097482	0.004120953287719442
mdp.39015000595549	0.7429959947189356	0.46842103550287334	0.7679527765240795	0.5124252996456164	-0.024956781805143824	-0.04400426414274311
mdp.39015018617194	0.823699979984971	0.5555032220004383	0.7922806360423361	0.5148936325745728	0.0314193439426349	0.040609589425865567
uc1.$b105598	0.7592884664588975	0.5289349255917452	0.7539375902967194	0.5231568398388078	0.005350876162178109	0.0057780857529373675
mdp.39015066051171	0.7803061591205055	0.5501859211684267	0.7636100456520046	0.5215534962992584	0.01669611346850086	0.028632424869168283
mdp.39015062938082	0.7746725009232879	0.5078631975079171	0.7742968152997901	0.49159573956319025	0.0003756856234977679	0.016267457944726837
mdp.39015028519984	0.6813476177053489	0.3941506786230111	0.6769415180289858	0.4057211701610115	0.004406099676363073	-0.011570491538000383
mdp.39015063936986	0.762239214444978	0.5303324800682888	0.788917033227491	0.6043960618123808	-0.026677818782512963	-0.074063581744092
uc1.$b111827	0.7821267745675305	0.5633453281966112	0.7667873577532967	0.5606360219231757	0.015339416814233897	0.0027093062734354634
uc1.$b322792	0.781701246107959	0.47924424451391234	0.7246763375100252	0.379945984091384	0.05702490859793374	0.09929826042252832
uc1.$b312353	0.8092495441792802	0.5002418896111405	0.7885153040327668	0.5442372938134501	0.020734240146513372	-0.04399540420230963
uc1.$b802245	0.7746652219746066	0.5706941292395488	0.7487340943419569	0.5231518848743012	0.02593112763264971	0.047542244365247566
mdp.39015030932878	0.7100648982368679	0.45648440742932317	0.7027280949247005	0.45909563418647276	0.007336803312167461	-0.0026112267571495873
mdp.39015020753755	0.7159713783510049	0.5258563872589095	0.7456667399703732	0.5768556364675185	-0.029695361619368366	-0.05099924920860899
uc1.$b236100	0.8240920725418915	0.5859229729896517	0.8209730241256339	0.5570721022948032	0.0031190484162576526	0.028850870694848485
inu.32000007257969	0.7635889864386471	0.5067166793064032	0.7496686540692933	0.5095175464629855	0.01392033236935386	-0.002800867156582343
mdp.39015063936903	0.7434692734855632	0.502809472401223	0.790789948715476	0.5782464108710086	-0.04732067522991279	-0.07543693846978561
mdp.39015016444062	0.7036400763047541	0.41756909595096414	0.7087911107710093	0.46318311801049783	-0.0051510344662552	-0.04561402205953369
mdp.39015030851706	0.7231872498619454	0.4265690214730401	0.708543409111616	0.43420853543254284	0.014643840750329429	-0.007639513959502742
mdp.39015059447675	0.7568079335237513	0.48048231123267554	0.7365125211952426	0.4670293884657631	0.020295412328508733	0.013452922766912456
uc1.$b312811	0.799086770999268	0.5987847487130167	0.8161012825173019	0.6228581358797562	-0.017014511518033903	-0.024073387166739568
uc1.$b105997	0.8247283315305645	0.6376939875824504	0.8390141140277271	0.671899298217022	-0.014285782497162614	-0.03420531063457155
uc1.32106002144837	0.8030988234845762	0.5427711272003566	0.7317140595512842	0.39800476593378087	0.07138476393329196	0.14476636126657572
uc1.b4098727	0.8723475400615774	0.630996841227291	0.8704692303174869	0.6318561253746762	0.0018783097440905339	-0.0008592841473851198
mdp.39015063972973	0.7541093442074811	0.5607508115760378	0.7748674126149404	0.5739879011424623	-0.020758068407459307	-0.013237089566424554
mdp.39015063956471	0.8576861995961345	0.5873419437293258	0.8363002698540539	0.5326605691439993	0.021385929742080534	0.054681374585326514
mdp.39015063940962	0.8120247141164978	0.5783940473031908	0.7913256139241838	0.5623881121766818	0.020699100192314024	0.01600593512650894
wu.89098555105	0.8381241161428563	0.6101865836616214	0.7986889014118068	0.5813426186370697	0.039435214731049495	0.028843965024551665
mdp.39015054095990	0.7241765669483613	0.5166949241838501	0.7002294140593393	0.46931407349460086	0.02394715288902205	0.04738085068924924
uc1.$b42215	0.7671836040848224	0.5125719202381785	0.7419199999295383	0.49291420695624033	0.02526360415528417	0.019657713281938216
uc1.b3687211	0.7560303004494322	0.5625452211322581	0.719307178674373	0.48450851031533204	0.03672312177505921	0.07803671081692609
uc1.b3687205	0.7784858577721683	0.48199697847223333	0.7544180392924392	0.4637517263427129	0.024067818479729053	0.01824525212952044
uc1.b3759960	0.7113246681126665	0.4368430624524511	0.7254787304288596	0.4926215397668814	-0.014154062316193095	-0.05577847731443031
mdp.39015030846748	0.7941341735695048	0.6055967373187121	0.7557516715529011	0.5263197992515104	0.03838250201660365	0.07927693806720171
wu.89066171778	0.873672855445747	0.6167452460564737	0.8202461097578819	0.5056832325178843	0.053426745687865096	0.11106201353858947
uc1.$b56743	0.7430274455335263	0.4925238471690935	0.7135304310387863	0.49480712472861155	0.02949701449473996	-0.002283277559518071
uc1.$b296990	0.8503835339864313	0.6055838009160185	0.8611524275026037	0.6563058158697024	-0.010768893516172384	-0.05072201495368389
uc1.$b102262	0.7604902627464338	0.5708525153561127	0.7655191644591539	0.5795400822713183	-0.00502890171272008	-0.008687566915205558
uc1.b3710909	0.7748831470194996	0.5322260953770894	0.7734317984900397	0.6030375722144029	0.0014513485294598283	-0.07081147683731348
uc1.$b106419	0.7721812199624982	0.551087467918429	0.7720964357396011	0.5459483385769294	8.47842228971496e-05	0.005139129341499626
mdp.39015005686608	0.7076874533351528	0.44130722771200537	0.6975573477628639	0.4667439492608181	0.010130105572288883	-0.025436721548812713
mdp.39015066062418	0.8716012899804663	0.645557483966149	0.867920920952463	0.6524318885614396	0.003680369028003283	-0.006874404595290651
mdp.39015030727484	0.7182912484283416	0.4845894283957128	0.7320009574305678	0.49828746403161583	-0.013709709002226234	-0.01369803563590305
mdp.39015020087139	0.717251717609535	0.41143175625153705	0.694262960092156	0.40435461631776803	0.022988757517378944	0.007077139933769017
uc1.$b112783	0.7861402886911294	0.573111513745537	0.784049551343971	0.5701636195071814	0.002090737347158367	0.0029478942383556195
uc1.32106005369274	0.7380780254186076	0.5012283800787437	0.7227373160647166	0.48970933948461076	0.01534070935389098	0.011519040594132945
mdp.39015005718278	0.8474978999298218	0.5825443053694092	0.8184562926385106	0.5428634266804866	0.029041607291311222	0.03968087868892256
uc2.ark+=13960=t02z1331h	0.7219361166206686	0.516882797617411	0.7025037015151077	0.48972000951050376	0.01943241510556093	0.0271627881069072
uc1.$b243174	0.7937201692294872	0.5332138265566468	0.7578246627001534	0.47968251335239986	0.03589550652933382	0.05353131320424698
umn.31951000890449t	0.886173905361227	0.5822961302459101	0.8700427816074648	0.6326612908985675	0.016131123753762133	-0.05036516065265739
uc1.$b98645	0.8734830159175359	0.6637096491128609	0.8816097605067893	0.6905978851445442	-0.008126744589253443	-0.026888236031683332
mdp.39015030744836	0.7456240163375617	0.534881403484554	0.7363736430411607	0.4807785006326582	0.009250373296400993	0.05410290285189584
mdp.39015010441882	0.732984349592931	0.4803314013397937	0.714992596161839	0.4642730507299679	0.01799175343109205	0.0160583506098258
inu.39000002119589	0.778705556687616	0.48947371769982956	0.7272010660116395	0.3905183513659212	0.05150449067597651	0.09895536633390833
uc1.$b301798	0.753937959904301	0.4583152372049233	0.7883528431295445	0.5350961148296541	-0.03441488322524344	-0.07678087762473085
nyp.33433076047939	0.8202735569131961	0.6142072189616863	0.7618593395601079	0.5567099670031456	0.05841421735308827	0.05749725195854072
mdp.39015001619207	0.7857811170466826	0.5614920599302379	0.7347196772355942	0.48504528660450263	0.05106143981108846	0.07644677332573524
uc2.ark+=13960=t3pv6bg42	0.7734069881239233	0.5344882059082607	0.7965073986676318	0.5944073791636658	-0.023100410543708483	-0.05991917325540508
wu.89052492741	0.8913811177893807	0.5554944827391313	0.8903911264573133	0.6471676531007944	0.0009899913320673415	-0.09167317036166311
mdp.39015063547288	0.8019056095771961	0.5091459048091795	0.7747797414969116	0.4262009506346909	0.0271258680802845	0.08294495417448866
mdp.39015014139961	0.6776532249355265	0.45100789141657005	0.6660226282693177	0.4229234372077056	0.011630596666208803	0.028084454208864462
mdp.39015063547296	0.8141267639350417	0.5028204537091597	0.7954950410302462	0.46528399756817046	0.018631722904795534	0.03753645614098927
mdp.39015027190902	0.8210285548000031	0.47579793741688187	0.83561645495314	0.4830141851971681	-0.014587900153136824	-0.0072162477802862335
mdp.39015031231163	0.7398312662082805	0.4570241917880667	0.7385730870403344	0.49154064110446427	0.0012581791679461274	-0.03451644931639758
mdp.39015063973138	0.7693355591504714	0.4287387640437126	0.7664679933537896	0.47954811762542865	0.0028675657966817925	-0.050809353581716066
uc1.$b245263	0.6989184210842597	0.45345176654805597	0.6641459195404962	0.43859018655172866	0.034772501543763545	0.014861579996327312
wu.89091855460	0.7789028191233116	0.5819166823958738	0.7791035034118632	0.5743454966226125	-0.00020068428855157805	0.007571185773261324
uc1.$b245095	0.7195517472456183	0.4775356948406743	0.6971982455818526	0.4673328843471271	0.022353501663765707	0.01020281049354721
mdp.39015063547270	0.8118575566920713	0.49752992760527737	0.7952150631527097	0.4770400082024052	0.016642493539361536	0.020489919402872148
mdp.39015012348648	0.7219666676761299	0.5103020875699973	0.6723142072745091	0.4427798696640097	0.04965246040162086	0.06752221790598761
uc1.b3144889	0.7382649339780152	0.4624000663044686	0.7298139705026929	0.47480568347011953	0.00845096347532226	-0.012405617165650917
uc1.$b312508	0.7361006375789034	0.4421773594786266	0.7292916821903732	0.4884883410015853	0.006808955388530213	-0.046310981522958705
uc1.$b86322	0.676984031901745	0.45524310025064707	0.6590563390191947	0.43028861330860685	0.01792769288255036	0.02495448694204022
mdp.39015049845632	0.7778422667671091	0.545614314639218	0.744635698847507	0.48596616653711117	0.03320656791960208	0.05964814810210678
mdp.39015030745049	0.8046325646292067	0.5411520035603328	0.7338397440777175	0.33849729961655783	0.07079282055148928	0.20265470394377494
uc1.$b299910	0.7480348755281213	0.5217593617351305	0.7289741374900212	0.4965627902630733	0.019060738038100156	0.025196571472057172
mdp.39015030850781	0.7339176255447661	0.5100009183198175	0.7611676623571034	0.5489021974452049	-0.027250036812337286	-0.03890127912538732
uc1.b3810602	0.7155695779534531	0.5083039502012326	0.7249079735038195	0.5236949423484396	-0.009338395550366418	-0.015390992147206961
inu.30000026066542	0.696100540916009	0.47484924773495196	0.708488661866832	0.491245497850964	-0.012388120950822978	-0.016396250116012034
uc1.b3688064	0.7158927452475892	0.4827942550106665	0.6790844891204456	0.46346918249741864	0.03680825612714356	0.019325072513247832
iau.31858026760581	0.8136600915176119	0.601574693063177	0.7841330593982899	0.5374765525864411	0.02952703211932195	0.0640981404767359
mdp.39015066051288	0.7844406612723163	0.5554816056170044	0.7859454365956604	0.5589311050260067	-0.001504775323344143	-0.003449499409002299
mdp.39015005637635	0.7840811272751028	0.5823424119370264	0.7574450262060242	0.5355789521830032	0.026636101069078655	0.046763459754023184
mdp.39015059405186	0.6788397960059668	0.42935951297132324	0.6683638543251417	0.42852844843666027	0.010475941680825107	0.000831064534662973
uc1.b3834529	0.6866810137935153	0.4721261370687177	0.6959622814599195	0.47859799422098787	-0.009281267666404136	-0.006471857152270166
uc1.$b313759	0.76939305271858	0.5462928139921452	0.7809744687845581	0.5615111405451271	-0.011581416065978067	-0.015218326552981831
mdp.39015063947264	0.7298638363724018	0.4354403083229588	0.7519840931660592	0.48315786678446526	-0.022120256793657367	-0.04771755846150644
uc1.$b103202	0.7322537912195237	0.5112609239707411	0.7100159344683371	0.47258936998143464	0.022237856751186613	0.03867155398930644
mdp.39015030701117	0.8122187929807555	0.5912390645896988	0.7782722805641733	0.549567298969934	0.0339465124165822	0.04167176561976482
mdp.39015008625553	0.7848566377047393	0.5551340869796665	0.7816224379565417	0.5509155081660947	0.003234199748197608	0.004218578813571794
uc1.$b102104	0.7265459045566479	0.522671904068961	0.7251347385355004	0.5220423066249146	0.0014111660211475474	0.000629597444046448
mdp.39015016781380	0.7845061429504948	0.50438121368242	0.7311290765000048	0.4224327291202174	0.05337706645049001	0.08194848456220255
uc1.b3727440	0.8127562774608829	0.5707119972839696	0.7961013608115818	0.5662472452680641	0.016654916649301077	0.00446475201590546
uc1.$b602093	0.8461308983504654	0.6110118145398608	0.8501825642705972	0.6367253891920918	-0.004051665920131842	-0.025713574652231008
uc1.$b312607	0.7041856020479921	0.476689466090374	0.6913139421079865	0.46998765129344555	0.012871659940005609	0.00670181479692844
uc1.$b86349	0.7444580902806137	0.4694812783378772	0.7125655593963195	0.43033102313435534	0.03189253088429422	0.03915025520352183
mdp.39015009230650	0.7332790123178938	0.4535740652104685	0.7521313086011958	0.4627170119774068	-0.018852296283301984	-0.009142946766938276
inu.32000000643801	0.7293919936264135	0.5409339381955245	0.6902202116681921	0.5073248729484671	0.03917178195822135	0.033609065247057424
uc2.ark+=13960=t6348hs85	0.7592369395554737	0.4987737957972127	0.7982349506168198	0.5798454608206641	-0.03899801106134615	-0.08107166502345142
uc1.b4381484	0.7935842648365283	0.5705770431615762	0.7993617899042829	0.6069260810414447	-0.00577752506775453	-0.03634903787986854
uc1.$b116190	0.696137723826719	0.4318953530147966	0.7346431505798457	0.5310706472451802	-0.03850542675312674	-0.09917529423038357
uc1.$b56717	0.7906029529797756	0.4572697223638883	0.7496840733284813	0.3973378853211815	0.04091887965129426	0.05993183704270677
mdp.39015014608718	0.8399241751466384	0.6270108762575293	0.8075918276914251	0.5735145212849191	0.032332347455213295	0.05349635497261018
mdp.39015051166448	0.810586310290472	0.6063200878118108	0.8210119201374009	0.6157610065391651	-0.010425609846928863	-0.009440918727354308
mdp.39015063947033	0.7356392979726134	0.47943344870213833	0.7233541429097459	0.49525261964346284	0.012285155062867537	-0.015819170941324512
nyp.33433075766570	0.7377419118717451	0.505568190234367	0.7253904940778827	0.49404105447703545	0.012351417793862396	0.011527135757331608
mdp.39015066058895	0.7044727130002836	0.4858437494624434	0.6678376392452	0.45480896015864436	0.03663507375508357	0.03103478930379905
mdp.39015013443166	0.7782098857039906	0.5488827330637961	0.8055673588242762	0.613366187944146	-0.02735747312028558	-0.0644834548803499
uc1.$b56397	0.7290610807969267	0.523069059538764	0.7066529938440628	0.49440176968342575	0.022408086952863893	0.028667289855338285
uc1.b3687477	0.7556074215469729	0.5144247384445854	0.6849826237709473	0.4067222322452975	0.0706247977760256	0.10770250619928784
uc2.ark+=13960=t8pc3352k	0.8049643798213171	0.5216333968928857	0.7962025212306613	0.5287524789674299	0.008761858590655813	-0.0071190820745442585
nyp.33433074968342	0.806547209086398	0.5860128580051909	0.7624815104891597	0.5441234151717632	0.0440656985972383	0.04188944283342766
nyp.33433076094303	0.85370973586926	0.5634478258300806	0.8227880561825789	0.43147301846788977	0.030921679686681136	0.1319748073621908
mdp.39015000540206	0.8076937371032095	0.5330199967196021	0.7867123034653051	0.5453706427492374	0.02098143363790439	-0.012350646029635315
uc1.b3868722	0.7481219931630466	0.5202870350600705	0.7064500697775822	0.45640709188713025	0.04167192338546444	0.06387994317294021
inu.32000007712070	0.9212413786737479	0.7998221915714204	0.9258769931975164	0.83887835138949	-0.004635614523768483	-0.039056159818069536
uc1.b3116860	0.7622749647054701	0.48547561615388773	0.6880985855274013	0.3644343052066177	0.07417637917806874	0.12104131094727005
mdp.39015003676056	0.7689147587361339	0.46228663985264334	0.7753912158373967	0.4972328827758561	-0.006476457101262767	-0.034946242923212745
nyp.33433076089113	0.7835344825324293	0.49114616641302183	0.7891988984856304	0.510904330921671	-0.005664415953201107	-0.019758164508649145
uc1.b4097405	0.7209932199812049	0.4793423999609486	0.6987822931363047	0.46016201335250906	0.022210926844900225	0.019180386608439515
mdp.39015005309961	0.8272426650238468	0.606538365118646	0.8208714804752835	0.5983922515389463	0.006371184548563336	0.008146113579699743
mdp.39015031304671	0.7368833849547426	0.4695455928899232	0.718424139254038	0.5098857508135795	0.018459245700704563	-0.04034015792365625
uc1.$b56658	0.8639590705153863	0.6737292539989268	0.8484243002455498	0.5796576287858693	0.015534770269836518	0.09407162521305745
uc1.$b105409	0.7288800478738213	0.509603688542225	0.690088196558022	0.4590262517754608	0.03879185131579932	0.05057743676676424
uc1.$b105361	0.8709173085201671	0.6566906391983258	0.8590386242377248	0.6292105345207991	0.01187868428244232	0.027480104677526707
uc1.$b105391	0.7372993413971787	0.43573752094987783	0.7629911268596652	0.4689652953096972	-0.025691785462486516	-0.033227774359819384
uc1.$b105989	0.8075658712705502	0.5997871747759826	0.796996926697149	0.5931933059940095	0.010568944573401184	0.0065938687819731
uc1.$b491052	0.8516946842744337	0.5887074927819986	0.848702610218499	0.5907113433508737	0.0029920740559347125	-0.0020038505688750874
uc1.$b799757	0.7092782064824416	0.4810595459379584	0.695612566525872	0.4805668666173362	0.013665639956569553	0.0004926793206221913
uc1.b4386988	0.7968803223206994	0.5602112391523526	0.7811313544256513	0.5528752304609472	0.015748967895048094	0.007336008691405382
uc1.$b105801	0.7559271189791216	0.5296396746707407	0.7682757859726081	0.5564934428761014	-0.012348666993486579	-0.026853768205360673
uc1.b3295224	0.7183247414104266	0.5148776913390302	0.6901347261284768	0.4812673504200295	0.028190015281949754	0.03361034091900067
uc1.$b105376	0.7155108725863861	0.494221158236738	0.7020613854414974	0.4767766073105682	0.013449487144888694	0.01744455092616981
mdp.39015059375330	0.7271712022139245	0.4886808830975516	0.7183741749658639	0.4942543949784881	0.00879702724806064	-0.005573511880936521
nyp.33433074797550	0.7871714151637126	0.5342437389548786	0.7817332257925781	0.5586134408430772	0.005438189371134494	-0.024369701888198536
uc2.ark+=13960=t6pz54630	0.7029528318458991	0.4547685050020329	0.7320937109501234	0.5290849807718572	-0.02914087910422436	-0.07431647576982425
uc1.$b604985	0.8270793991766486	0.5675340122755241	0.8171444822082735	0.5444285347212121	0.009934916968375118	0.023105477554312026
